id,reviews,service,location,value,cleanliness,room,facilities
2611,吹風機風速較小 若是長髮的話就要吹很久,0,0,0,0,2,0
2613,早餐種類較少,2,0,0,0,0,0
2614,老闆娘跟老闆人都很好 還會很熱心的推薦跟導覽   ,1,0,0,0,0,0
2615,房間大椅子跟沙發很可愛，房間跟一樓公用區佈置的很用心，老闆擺了很多零食跟泡麵，免費讓大家享用，不怕半夜餓肚子，還有鹿港導覽地圖供大家拿取，方便觀光！,1,0,0,0,1,1
2617,住宿地點鄰近夜市，很多吃的，不錯,0,1,0,0,0,0
2618,房間比較舊,0,0,0,0,2,0
2619,202房有一點潮濕，入住前先除濕會好點,0,0,0,2,2,0
2620,親子寵物友善，房間獨具一格，接待細心聯繫，物美價廉，很棒的住宿經驗，值得推薦,1,0,1,0,1,0
2621,工業設計簡約時尚；浴缸很大；床很好睡,0,0,0,0,1,0
2622,可惜的是叫當天晚上櫃檯人員補水，因為需要熱水，但他忘了補，到早上窩退房了，水還是空的...,2,0,0,0,0,0
2623,早餐非常豐富，水果種類繁多，餐食值得肯定。唯三明治到08:15取盡即不再供應。餐後配咖啡的甜點只有美味的布丁，建議增加一些小蛋糕。,1,0,0,0,0,0
2624,衛浴廁所乾淨明亮，可俯瞰宜蘭平原夜景，巧遇龜山島耶穌光，美極了。,0,0,0,1,1,0
2625,Spa浴缸幫浦壞了，但仍然提供賣出此房。空調運轉聲音過大，夜晚無法忍受。,0,0,0,0,2,0
2626,老板娘人很開朗熱情，還請我喝桂圓紅棗茶。,1,0,0,0,0,0
2627,早餐簡單但味道不錯,1,0,0,0,0,0
2628,地點位於鬧區，逛街算方便，要了額外的棉被，服務人員很快的答應並送來,1,1,0,0,0,0
2629,早餐如果有花生就完美了，花生+豆棗是配稀飯的最佳組合啊~,2,0,0,0,0,0
2631,民宿老闆真的很好 需要什麼都能借 盤子 刀 砧板 開罐器 針線！讚,1,0,0,0,0,0
2634,老闆永遠都是對的，錯的、有問題的都是別人喔，如果可以承受，歡迎來訪。,2,0,0,0,0,0
2636,房型有很多巧思,0,0,0,0,1,0
2637,早餐非常豐盛，交通便利,1,1,0,0,0,0
2638,上廁所的地方太小,0,0,0,0,2,0
2639,車子難上山，景色美不勝收絕對值得。讓人整個心靈都放鬆的好地方，老闆人好且好客,1,1,0,0,0,0
2642,大推主人家親切好用心，房間整潔無比！一樓房間露台直通海邊，無敵海景房！早餐準備的更讓人驚艷！我們帶寵物能有這麼棒的渡假空間真的太棒了！ 支持這麼貼心的好民宿再次感謝,1,0,0,1,1,0
2646,位置極佳，附近很多小吃，離好市多也很近。床鋪跟枕頭很舒適，打掃很乾淨，備品齊全。,0,1,0,1,1,0
2648,如果是單人房或雙人房 棉被的問題就不大 但是放在上下舖房問題就有點不ok 棉被聲音有點大 半夜都不敢翻身,0,0,0,0,2,0
2649,"冷氣無法調溫度,太冷了",0,0,0,0,2,0
2651,房間普通但很乾淨早餐採用自助式餐廳服務人員服務非常棒,1,0,0,1,1,0
2653,位置不錯，床好睡，有插頭跟置物櫃,0,1,0,0,1,0
2654,"一樓無人員接待,自行前往不知道車往那邊停.無指引.",2,0,0,0,0,0
2655,老闆嬤、老闆、老闆娘健談好客，還有香甜可口的水果招待，雖然一樓做生意，但進入民宿區域，彷彿到了另一個地方，樓梯視野寬廣，隔音很好，後面是壽豊國小，全聯及7-11與壽豊火車站非常近，更棒的是還可以逛菜市場，認識當地生活人文特色，粉讚哦！,1,1,0,0,1,0
2656,環境乾淨舒適，室內燈光讓人很喜歡 ',0,0,0,1,1,0
2657,1. 房間清潔度一極棒,0,0,0,1,1,0
2658,地點靠近夜市,0,1,0,0,0,0
2659,也有吊頂、車子有位置停、隔壁就是全家、離夜市10分鐘。,0,1,0,0,0,1
2660,床很舒服，房間很寬敞,0,0,0,0,1,0
2663,冷氣太大聲了，影響到睡眠，燈泡有一顆壞掉。,0,0,0,0,2,0
2664,沒有熱水，還好現在是夏天。,0,0,0,0,2,0
2665,早點還不錯,1,0,0,0,0,0
2666,入住 六人背包房,0,0,0,0,0,0
2667,床很舒服，房間很寬敞，按摩浴缸也很大。,0,0,0,0,1,0
2668,周邊生活機能非常好、很方便！,0,1,0,0,0,0
2669,工作人員服務態度非常好，介紹也很仔細，浴室廁所都非常乾淨，用品也很齊全，重點是地理位置很棒，cp值高，非常推薦！,1,1,1,1,1,0
2670,住起來還蠻舒適的,0,0,0,0,1,0
2671,詩人許守銘先生一向認為這是一間CP值不錯的旅館民宿業者，服務到位，可供參考。,1,0,1,0,0,0
2672,日式的床很好睡，原以為會睡的不舒服,0,0,0,0,1,0
2673,工作人員活潑細心,1,0,0,0,0,0
2677,二樓六人房廁所在外面，房外又有監視器對著廁所及廚房，覺得很不自在 ,0,0,0,0,0,2
2678,一進門就聞到消毒水的味道有點刺鼻！整個房間濕氣很重！後來我出去外面之前有先把除濕功能打開狀況才好一點,0,0,0,2,2,0
2679,車庫在一樓，房間則在地下室，蠻新鮮的 1080房型裝潢也不錯，還有蒸氣室！,0,0,0,0,1,1
2680,老闆大叔很親切，早餐超好吃的,1,0,0,0,0,0
2681,人員親切專業，房間浴室夠大舒服,1,0,0,0,1,0
2684,"自助trackin很方便,不需要與店家有接觸這點很好,房價物超所值",1,0,1,0,0,0
2685,建議：準備瓶裝水、把錯誤的KTV點歌本抽掉、提供寄行李服務。,2,0,0,0,0,0
2686,民宿主人親切，有租機車服務，價格公道,1,0,1,0,0,1
2688,房間有些壁癌空間略小,0,0,0,0,2,0
2690,房間 廁所都很乾淨 老闆娘親切,1,0,0,1,1,0
2692,位置很好，對面就是百貨公司，附近有許多吃的、喝的，很好逛。櫃臺員工很親切，也有提供停車位。,1,1,0,0,0,1
2693,早餐很好吃，服務也不錯，地點位置非常好,1,1,0,0,0,0
2695,老闆會介紹很多好吃、好逛的，很親切。,1,0,0,0,0,0
2697,天花板老舊，明顯變色脫落；無自助式早餐，讓人失望,2,0,0,0,2,0
2699,老闆娘非常熱心,1,0,0,0,0,0
2700,地理環境優，附近很多可以吃的,0,1,0,0,0,0
2701,早餐還要出去吃,2,0,0,0,0,0
2702,床是加大尺寸，睡起來較舒服，主人很熱情招待。,1,0,0,0,1,0
2703,房間小、舊、有霉味，是老飯店,0,0,0,2,2,0
2704,地點近捷運，附近便利店及早餐店多。屋內有浴缸及淋浴，免冶馬桶。停車位少。,0,1,0,0,1,2
2705,隔音爛毛巾有破洞房間有霉味，床單灰灰，不建議住,0,0,0,2,2,0
2706,房間大，床舒適，交通方便，四周又很多好吃的，老闆娘人又好，很認真介紹景點,1,1,0,0,1,0
2709,有浴缸和停車場,0,0,0,0,1,1
2711,房間有小強、地板有污水、床單不乾淨、隔音不好,0,0,0,2,2,0
2712,Cp值高，午餐有烤牛排、德國豬腳、烤羊肉，生魚片有三種，甜點種類不多，但都好吃。,1,0,1,0,0,0
2715,早餐很豐盛，賞景地點佳,1,1,0,0,0,0
2716,位置很棒，離花蓮車站走路不用5分鐘。老闆很親切，旅店有免費腳踏車可以出借。晚上無聊可以下來大廳找人聊天，還有些小餅乾、咖啡、茶包可供使用，整體感覺很不錯。,1,1,0,0,0,1
2717,有沙發，浴缸。,0,0,0,0,1,0
2718,房價非常親民！老闆希望住宿不是要讓客人一定要花到大筆錢才能享有的。,0,0,1,0,0,0
2719,"早餐的菜色很豐富,櫃台及餐廳的服務人員都很客氣也很親切",1,0,0,0,0,0
2720,cp值高 離夜市近,0,1,1,0,0,0
2722,環境舒適清幽 ，老闆熱情款待從一進門的現打果汁到隔天的早餐都非常用心也很美味。房間的浴室寬敞還有雙洗手台有免治馬桶有地暖系統都很不錯可以感覺到房間很努力維持乾淨，不過還是感覺的到東西都不是太新。床單的乾淨度很棒但舒適度尚可整體而言假日房價有點太高，會有更高期待，但如果是平日來訪（平日價位）會非常值得舒服！,1,0,2,1,1,0
2723,早餐有鮮魚湯很幸福,1,0,0,0,0,0
2725,其他問題不知事後有否改善,0,0,0,0,0,0
2726,早上有蟋蟀鳴叫,0,0,0,0,0,0
2727,房間內沒有礦泉水跟插電熱水器 我想多這2樣會很棒,0,0,0,0,2,0
2729,早餐樣式普通，但餐廳服務人員親切,1,0,0,0,0,0
2730,冰箱裡有上一位客人吃剩的食物,0,0,0,2,2,0
2734,房間內ㄧ點煙味，被子跟床單都沾到味道，網路在住宿期間壞掉了,0,0,0,2,2,0
2735,新建築裡有咖啡廳，早餐在這裡使用，早餐種類選擇多，老闆娘說住宿的人多廚房才有煮。,1,0,0,0,0,0
2737,入住時櫃臺小姐親切問候，整理房間的員工也會主動問侯，早餐防疫做的不錯，,1,0,0,0,0,0
2740,我一般不太挑剔，但是這裏真的得抱怨一下。,0,0,0,0,0,0
2741,房間大，價格合理,0,0,1,0,1,0
2743,地點和住宿價格上算好,0,1,1,0,0,0
2744,房間大，地板很乾淨，櫃檯服務人員也很好，早餐也很好吃，選對住的環境真的很重要！有機會在到高雄還會選擇這間...我很喜歡，小孩也很愛御宿這間！,1,0,0,1,1,0
2745,床不太好，會有木頭摩擦的聲音,0,0,0,0,2,0
2746,冷氣一下冷 一下不冷,0,0,0,0,2,0
2747,房門的感應卡有點故障，要重複嗶好幾次才能打開,0,0,0,0,2,0
2748,有停車位房間空間很大,0,0,0,0,1,1
2750,床墊睡起來很舒服,0,0,0,0,1,0
2751,床太硬，個人覺得不好睡,0,0,0,0,2,0
2752,吹風機難使用、check in時人員服務態度稍差,2,0,0,0,2,0
2753,老闆親切，環境整潔，適合放鬆和交朋友的背包客棧~,1,0,0,1,1,0
2755,民宿主人非常熱心給我們旅途指引，並且退房後還讓我們寄放行李不用帶大包小包上山，真的很佛心，早餐豐盛又好吃，下次來竹崎一定會再入住！,1,0,0,0,0,0
2756,老闆跟老闆娘帥又正服務非常親切,1,0,0,0,0,0
2757,床好睡、備品和飲用水的品牌提供的很好，位置很方便、離捷運站算近。服務人員很親切。,1,1,0,0,1,0
2759,早餐很用心 有家人的感覺,1,0,0,0,0,0
2760,交通方便，空間寬敞。,0,1,0,0,1,0
2764,外面的景比較沒有那麼美麗,0,2,0,0,0,0
2765,位置稍遠，其他都滿意哦！,0,2,0,0,0,0
2766,車輛出入口有點狹窄,0,0,0,0,0,2
2770,一樓時尚簡約工業風，每間房間各有不同特色，裝潢很美，早餐非常好吃，私心的愛。,1,0,0,0,1,0
2771,房內整潔！,0,0,0,1,1,0
2772,Cp值爆棚！老闆娘人超好，會預先聯繫確認時間，並提前準備空調，床超大超舒服！,1,0,1,0,1,0
2773,老闆，老闆娘很親切。有停車位免費使用。,1,0,0,0,0,1
2776,房間因床位皆有遮簾，冷氣進不來較為悶熱，但溫度開很低又浪費電，難以兩全其美。(建議床尾可以增加一個小小的電風扇，把冷氣打進來),0,0,0,0,2,0
2777,地點清悠，房間很乾淨，下次還想去住。,0,1,0,1,1,0
2779,床軟硬適中，很好睡,0,0,0,0,1,0
2781,位置佳，鄰近崛江商圈，但不吵，房間整體有設計感，接待人員態度佳，原本訂雙人房但因在裝潢，主動升級成四人房，住得很舒適，房間內也很整潔,1,1,0,1,1,0
2782,沒有電梯對於行李比較多的客人較不方便,0,0,0,0,0,2
2785,早餐只到9:30,2,0,0,0,0,0
2786,沒有車位對我們外地來的相當不方便,0,0,0,0,0,2
2788,1. 房客多時停車位恐怕會不夠,0,0,0,0,0,2
2791,沒有～都很滿意,0,0,0,0,0,0
2795,一進門有店貓迎接，超可愛！房間溫馨可愛，住宿所需該有的都具備，位置離太魯閣近，隔天遊太魯閣方便。,0,1,0,0,1,0
2796,房間內有按摩椅和電腦，電視蠻大台的。房間位於一樓，直接進來就好了,0,0,0,0,1,0
2799,冷氣空調太吵,0,0,0,0,2,0
2800,床太小男生180腳會跑出來,0,0,0,0,2,0
2801,床夠大舒適好睡，服務人員也親切,1,0,0,0,1,0
2802,卷 房間乾淨、洗澡水溫度跟水量都很棒！也有提供wifi，覺得cp值頗高～,0,0,1,1,1,0
2803,沒有冰箱及衣架不夠使用...早餐普普且蒼蠅好多哦不夠衛生,2,0,0,2,2,0
2804,入住四人房，房間和床很舒服很大，老闆很信任房客，cp 值很高,1,0,1,0,1,0
2806,不錯~環境乾淨，洗澡水很大(有乾溼分離)，浴室有除濕設備(喜歡)，沒浴缸。,0,0,0,1,1,0
2807,房間有些潮濕味,0,0,0,2,2,0
2812,位置離交流道非常近喔,0,1,0,0,0,0
2813,早餐很豐富，是我旅遊中最豐富的早餐。,1,0,0,0,0,0
2814,地点不错。,0,1,0,0,0,0
2815,房間乾淨，早餐豐盛，民宿主人用心款待，讓小孩體驗餵魚採果，很超值又暖心。,1,0,0,1,1,0
2817,位置方便 離火車站近,0,1,0,0,0,0
2818,早餐非常好吃，主人熱情招待讓我覺得賓至如歸。,1,0,0,0,0,0
2820,沒供應早餐呢。,2,0,0,0,0,0
2822,沒有早餐比較可惜 其他都不錯,2,0,0,0,0,0
2825,WiFi收訊較不優,0,0,0,0,2,0
2826,好的民宿 主人親切,1,0,0,0,0,0
2827,早餐超棒！很好吃！,1,0,0,0,0,0
2833,位置離市區近很方便,0,1,0,0,0,0
2834,早餐的稀飯及咖啡，希望能再熱些,2,0,0,0,0,0
2835,"床睡起來很舒適，飯店很適合漫遊,餐點也很新鮮豐盛，服務人員很熱情態度很棒",1,0,0,0,1,0
2836,1.床很舒適，備品齊全，電視還有免費的Netflix可以收看。隔音超好，睡得很安穩。,0,0,0,0,1,0
2838,1. 浴廁乾淨且熱水很熱(燙)!,0,0,0,1,1,0
2840,民宿阿姨很熱心，房間很漂亮,1,0,0,0,1,0
2841,有停車位置，附近路邊都可以停，方便！房間很乾淨，浴室也很乾淨，床跟枕頭都很好睡，尤其是枕頭，枕頭是我喜歡的那種材質，躺了不會整個陷下去，這樣枕頭不會太軟，剛剛好！晚上環境也很安靜，好入睡！起床隔天就去附近的魚市場吃海鮮了，蠻方便的！也有去高跟鞋教堂走走，只是隔天退房白天去時天氣蠻熱的，前一晚晚上到民宿時高跟鞋教堂最近外圍剛好在施工，所以晚上沒有點燈，蠻可惜的，沒看到晚上的美景。房間沒有椅子有點不方便，只能坐在床上。,0,1,0,1,1,1
2842,有停車場，就在民宿對面。,0,0,0,0,0,1
2843,早餐普通只供應到09:00對於晚起的，好趕時間,2,0,0,0,0,0
2846,房間內高高低低的坎很多 老人 小孩容易跌倒,0,0,0,0,2,0
2847,房間乾淨舒適並且二樓的景觀視野極佳，有陽台可供小憩乘涼，微風徐徐非常推薦！,0,0,0,1,1,0
2849,老闆跟老闆娘人很nice,1,0,0,0,0,0
2852,發揮小孩的專長 老師上課細心教導,0,0,0,0,0,0
2853,大推137跟135兩間房型 老闆人很好 還會帶你去景點拍照！！,1,0,0,0,1,0
2855,老闆的服務很好,1,0,0,0,0,0
2857,人員服務非常親切,1,0,0,0,0,0
2859,早餐超級美味，員工服務讓人感受到溫暖。,1,0,0,0,0,0
2860,地理位置位在老街下方 很方便,0,1,0,0,0,0
2861,地點好，管家親切。,1,1,0,0,0,0
2862,另增加訂製油壓床，還有專業芳療師人員進駐服務,1,0,0,0,0,0
2865,老闆夫妻兩人超級好,1,0,0,0,0,0
2866,希望北部也要開,0,0,0,0,0,0
2867,老闆親切有禮，迎賓待客親切，是民宿一大優點,1,0,0,0,0,0
2872,早餐服務人員,0,0,0,0,0,0
2874,算還OK！不管是櫃台服務態度還是房間裝潢 是都還算OK適合情侶夫妻一起去,1,0,0,0,1,0
2876,床很軟，晚上會有駐唱歌手，邊喝調酒邊聽歌，心情很放鬆。,0,0,0,0,1,1
2878,老闆真的熱情，闆娘親切貼心，大推 ',1,0,0,0,0,0
2879,床的硬度睡起來很舒服。,0,0,0,0,1,0
2880,房內有管路的噪音，對聲音敏感的人較不適合,0,0,0,0,2,0
2882,早餐跟以前的落差太大,2,0,0,0,0,0
2884,老闆娘很親切，貓咪盼盼也很可愛,1,0,0,0,0,0
2885,老闆娘人很好，房間也很乾淨,1,0,0,1,1,0
2886,房間環境位置都很棒，又靠近恆春轉運站 值得推薦！  ,0,1,0,0,1,0
2887,我這次去吃二樓的中菜，是上海江浙菜（服務員說的），價位還算可以，服務也到位。,1,0,1,0,0,0
2888,房間很漂亮呢,0,0,0,0,1,0
2889,如果你還在考慮住哪，就選這裏 我不是廣告 我是102房客,0,0,0,0,0,0
2890,早餐還行~建議可以再豐富些,2,0,0,0,0,0
2894,大燈是遙控式，晚上可以直接在被窩裡熄燈，有電視可以看還有電風扇（高級的那種）、冰箱，配備都很新，最重要的是大落地窗採光非常好，居住環境很舒適、乾淨，接待人員也很親切。,1,0,0,1,1,0
2896,比較老式的一般般,0,0,0,0,0,0
2898,房間沒有小桌子化妝台可以放東西。,0,0,0,0,2,0
2900,補助，沒想到房間、環境美 價格超佛係 沒抬價回復速度快服務又好   ,0,0,1,0,1,0
2901,早餐的包子好吃,1,0,0,0,0,0
2902,老闆娘人很好很親切，東西忘記帶還幫忙寄回家，真是太感恩了！！,1,0,0,0,0,0
2903,下午茶真的很棒,1,0,0,0,0,0
2904,入住時就感覺到民宿管家的熱心，幫忙提行李至電梯口，回程也很熱心幫忙叫小黃。進到房間內非常讓人讚嘆房內佈置的小巧思好用心！盡量都佈置的像希臘風格好多幅畫和裝飾品都是地中海風格。電視螢幕很大房間算寬敞，重點房間的陽台有放置椅子可以看海，想聽海浪聲打開窗戶，一早起床映入眼簾就是七星潭海邊。晚上隔音很好沒聽到任何吵雜聲。晚上因為用餐不便但我們是叫外送app送晚餐倒也方便。整趟旅程都很滿意！很推薦,1,0,0,0,1,0
